,driverid,Total Miles,model,Model Miles,truckid,event,latitude,longitude,city,state,velocity,event_ind,idling_ind,COUNTY,County,TOTAL_CRASHES,ROAD_MILES,Danger,event_weight
226,A3,639584,Ford,12941439,A3,normal,34.44805,-119.242889,Ojai,California,66,0,0,,,,,1.0,0.0
227,A3,639584,Ford,12941439,A3,normal,38.161861,-121.611621,Isleton,California,58,0,0,,,,,1.0,0.0
228,A3,639584,Ford,12941439,A3,normal,36.471865,-6.196595,San Fernando,California,16,0,0,,,,,1.0,0.0
229,A3,639584,Ford,12941439,A3,normal,34.500831,-117.185876,Apple Valley,California,42,0,0,,,,,1.0,0.0
230,A3,639584,Ford,12941439,A3,normal,36.471865,-6.196595,San Fernando,California,71,0,0,,,,,1.0,0.0
231,A3,639584,Ford,12941439,A3,normal,40.58654,-122.391675,Redding,California,65,0,0,,,,,1.0,0.0
232,A3,639584,Ford,12941439,A3,normal,34.500831,-117.185876,Apple Valley,California,0,0,1,,,,,1.0,0.0
233,A3,639584,Ford,12941439,A3,normal,38.019366,-122.134132,Martinez,California,59,0,0,,,,,1.0,0.0
234,A3,639584,Ford,12941439,A3,unsafe tail distance,38.440467,-122.714431,Santa Rosa,California,53,1,0,,,,,1.0,1.0
235,A3,639584,Ford,12941439,A3,normal,38.799703,-121.720574,Knights Landing,California,65,0,0,,,,,1.0,0.0
236,A3,639584,Ford,12941439,A3,normal,38.161861,-121.611621,Isleton,California,27,0,0,,,,,1.0,0.0
237,A3,639584,Ford,12941439,A3,normal,34.44805,-119.242889,Ojai,California,0,0,1,,,,,1.0,0.0
238,A3,639584,Ford,12941439,A3,normal,34.44805,-119.242889,Ojai,California,0,0,1,,,,,1.0,0.0
239,A3,639584,Ford,12941439,A3,normal,38.019366,-122.134132,Martinez,California,33,0,0,,,,,1.0,0.0
240,A4,663289,Kenworth,3921818,A4,normal,34.136119,-117.865339,Glendora,California,0,0,1,,,,,1.0,0.0
241,A4,663289,Kenworth,3921818,A4,normal,37.77493,-122.419416,San Francisco,California,72,0,0,SF,San Francisco,1712.0,33.5,2.022089552238806,0.0
242,A4,663289,Kenworth,3921818,A4,normal,34.136119,-117.865339,Glendora,California,0,0,1,,,,,1.0,0.0
243,A4,663289,Kenworth,3921818,A4,normal,34.953034,-120.435719,Santa Maria,California,73,0,0,,,,,1.0,0.0
244,A4,663289,Kenworth,3921818,A4,normal,38.40765,-122.947713,Occidental,California,70,0,0,,,,,1.0,0.0
245,A4,663289,Kenworth,3921818,A4,normal,34.136119,-117.865339,Glendora,California,0,0,1,,,,,1.0,0.0
246,A4,663289,Kenworth,3921818,A4,normal,38.440467,-122.714431,Santa Rosa,California,17,0,0,,,,,1.0,0.0
247,A4,663289,Kenworth,3921818,A4,normal,38.40765,-122.947713,Occidental,California,43,0,0,,,,,1.0,0.0
248,A4,663289,Kenworth,3921818,A4,normal,37.484938,-119.966284,Mariposa,California,41,0,0,MPA,Mariposa,112.0,117.1,1.019128949615713,0.0
249,A4,663289,Kenworth,3921818,A4,normal,37.962146,-122.345526,San Pablo,California,0,0,1,,,,,1.0,0.0
250,A4,663289,Kenworth,3921818,A4,normal,34.136119,-117.865339,Glendora,California,57,0,0,,,,,1.0,0.0
251,A4,663289,Kenworth,3921818,A4,normal,39.230151,-121.136075,Rough and Ready,California,46,0,0,,,,,1.0,0.0
252,A4,663289,Kenworth,3921818,A4,normal,37.968812,-121.668008,Knightsen,California,0,0,1,,,,,1.0,0.0
253,A4,663289,Kenworth,3921818,A4,normal,34.136119,-117.865339,Glendora,California,73,0,0,,,,,1.0,0.0
254,A4,663289,Kenworth,3921818,A4,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1,,,,,1.0,0.0
255,A4,663289,Kenworth,3921818,A4,lane departure,39.145725,-121.591355,Marysville,California,55,1,0,,,,,1.0,1.0
256,A4,663289,Kenworth,3921818,A4,normal,38.440467,-122.714431,Santa Rosa,California,75,0,0,,,,,1.0,0.0
257,A4,663289,Kenworth,3921818,A4,normal,38.440467,-122.714431,Santa Rosa,California,44,0,0,,,,,1.0,0.0
258,A4,663289,Kenworth,3921818,A4,normal,39.409608,-123.355566,Willits,California,18,0,0,,,,,1.0,0.0
259,A4,663289,Kenworth,3921818,A4,normal,37.962146,-122.345526,San Pablo,California,0,0,1,,,,,1.0,0.0
260,A4,663289,Kenworth,3921818,A4,normal,37.962146,-122.345526,San Pablo,California,70,0,0,,,,,1.0,0.0
261,A4,663289,Kenworth,3921818,A4,normal,39.145725,-121.591355,Marysville,California,0,0,1,,,,,1.0,0.0
262,A4,663289,Kenworth,3921818,A4,normal,38.440467,-122.714431,Santa Rosa,California,50,0,0,,,,,1.0,0.0
263,A4,663289,Kenworth,3921818,A4,normal,39.409608,-123.355566,Willits,California,27,0,0,,,,,1.0,0.0
264,A4,663289,Kenworth,3921818,A4,normal,34.953034,-120.435719,Santa Maria,California,50,0,0,,,,,1.0,0.0
265,A4,663289,Kenworth,3921818,A4,normal,37.962146,-122.345526,San Pablo,California,0,0,1,,,,,1.0,0.0
266,A4,663289,Kenworth,3921818,A4,normal,38.440467,-122.714431,Santa Rosa,California,51,0,0,,,,,1.0,0.0
267,A4,663289,Kenworth,3921818,A4,normal,34.136119,-117.865339,Glendora,California,60,0,0,,,,,1.0,0.0
268,A4,663289,Kenworth,3921818,A4,normal,37.484938,-119.966284,Mariposa,California,0,0,1,MPA,Mariposa,112.0,117.1,1.019128949615713,0.0
269,A4,663289,Kenworth,3921818,A4,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1,,,,,1.0,0.0
270,A4,663289,Kenworth,3921818,A4,normal,38.440467,-122.714431,Santa Rosa,California,40,0,0,,,,,1.0,0.0
271,A4,663289,Kenworth,3921818,A4,normal,39.145725,-121.591355,Marysville,California,75,0,0,,,,,1.0,0.0
272,A4,663289,Kenworth,3921818,A4,normal,38.440467,-122.714431,Santa Rosa,California,25,0,0,,,,,1.0,0.0
273,A4,663289,Kenworth,3921818,A4,normal,35.373292,-119.018712,Bakersfield,California,42,0,0,,,,,1.0,0.0
274,A4,663289,Kenworth,3921818,A4,normal,38.440467,-122.714431,Santa Rosa,California,49,0,0,,,,,1.0,0.0
275,A4,663289,Kenworth,3921818,A4,normal,39.409608,-123.355566,Willits,California,64,0,0,,,,,1.0,0.0
276,A4,663289,Kenworth,3921818,A4,normal,38.40765,-122.947713,Occidental,California,17,0,0,,,,,1.0,0.0
277,A4,663289,Kenworth,3921818,A4,normal,37.962146,-122.345526,San Pablo,California,0,0,1,,,,,1.0,0.0
278,A4,663289,Kenworth,3921818,A4,normal,39.145725,-121.591355,Marysville,California,68,0,0,,,,,1.0,0.0
279,A4,663289,Kenworth,3921818,A4,normal,39.145725,-121.591355,Marysville,California,33,0,0,,,,,1.0,0.0
280,A4,663289,Kenworth,3921818,A4,normal,39.409608,-123.355566,Willits,California,38,0,0,,,,,1.0,0.0
281,A4,663289,Kenworth,3921818,A4,normal,37.484938,-119.966284,Mariposa,California,17,0,0,MPA,Mariposa,112.0,117.1,1.019128949615713,0.0
282,A4,663289,Kenworth,3921818,A4,normal,39.409608,-123.355566,Willits,California,0,0,1,,,,,1.0,0.0
283,A4,663289,Kenworth,3921818,A4,unsafe following distance,38.440467,-122.714431,Santa Rosa,California,33,1,0,,,,,1.0,1.0
284,A4,663289,Kenworth,3921818,A4,normal,37.962146,-122.345526,San Pablo,California,0,0,1,,,,,1.0,0.0
285,A4,663289,Kenworth,3921818,A4,normal,38.40765,-122.947713,Occidental,California,39,0,0,,,,,1.0,0.0
286,A4,663289,Kenworth,3921818,A4,normal,34.136119,-117.865339,Glendora,California,48,0,0,,,,,1.0,0.0
287,A4,663289,Kenworth,3921818,A4,normal,39.409608,-123.355566,Willits,California,40,0,0,,,,,1.0,0.0
288,A4,663289,Kenworth,3921818,A4,normal,37.484938,-119.966284,Mariposa,California,21,0,0,MPA,Mariposa,112.0,117.1,1.019128949615713,0.0
289,A4,663289,Kenworth,3921818,A4,normal,35.373292,-119.018712,Bakersfield,California,70,0,0,,,,,1.0,0.0
290,A4,663289,Kenworth,3921818,A4,normal,39.409608,-123.355566,Willits,California,51,0,0,,,,,1.0,0.0
291,A4,663289,Kenworth,3921818,A4,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1,,,,,1.0,0.0
292,A4,663289,Kenworth,3921818,A4,normal,35.373292,-119.018712,Bakersfield,California,32,0,0,,,,,1.0,0.0
293,A4,663289,Kenworth,3921818,A4,normal,38.440467,-122.714431,Santa Rosa,California,41,0,0,,,,,1.0,0.0
294,A4,663289,Kenworth,3921818,A4,normal,37.484938,-119.966284,Mariposa,California,54,0,0,MPA,Mariposa,112.0,117.1,1.019128949615713,0.0
295,A4,663289,Kenworth,3921818,A4,normal,39.230151,-121.136075,Rough and Ready,California,15,0,0,,,,,1.0,0.0
296,A4,663289,Kenworth,3921818,A4,normal,39.409608,-123.355566,Willits,California,20,0,0,,,,,1.0,0.0
297,A4,663289,Kenworth,3921818,A4,normal,37.962146,-122.345526,San Pablo,California,56,0,0,,,,,1.0,0.0
298,A4,663289,Kenworth,3921818,A4,normal,39.409608,-123.355566,Willits,California,0,0,1,,,,,1.0,0.0
299,A4,663289,Kenworth,3921818,A4,normal,37.484938,-119.966284,Mariposa,California,36,0,0,MPA,Mariposa,112.0,117.1,1.019128949615713,0.0
300,A4,663289,Kenworth,3921818,A4,normal,39.230151,-121.136075,Rough and Ready,California,18,0,0,,,,,1.0,0.0
301,A4,663289,Kenworth,3921818,A4,lane departure,37.968812,-121.668008,Knightsen,California,39,1,0,,,,,1.0,1.0
302,A4,663289,Kenworth,3921818,A4,normal,35.373292,-119.018712,Bakersfield,California,32,0,0,,,,,1.0,0.0
303,A4,663289,Kenworth,3921818,A4,normal,37.77493,-122.419416,San Francisco,California,0,0,1,SF,San Francisco,1712.0,33.5,2.022089552238806,0.0
304,A4,663289,Kenworth,3921818,A4,lane departure,38.440467,-122.714431,Santa Rosa,California,68,1,0,,,,,1.0,1.0
305,A4,663289,Kenworth,3921818,A4,lane departure,37.962146,-122.345526,San Pablo,California,68,1,0,,,,,1.0,1.0
306,A4,663289,Kenworth,3921818,A4,normal,37.77493,-122.419416,San Francisco,California,27,0,0,SF,San Francisco,1712.0,33.5,2.022089552238806,0.0
307,A4,663289,Kenworth,3921818,A4,normal,39.145725,-121.591355,Marysville,California,45,0,0,,,,,1.0,0.0
308,A4,663289,Kenworth,3921818,A4,normal,39.230151,-121.136075,Rough and Ready,California,0,0,1,,,,,1.0,0.0
309,A4,663289,Kenworth,3921818,A4,normal,39.145725,-121.591355,Marysville,California,16,0,0,,,,,1.0,0.0
310,A4,663289,Kenworth,3921818,A4,normal,39.230151,-121.136075,Rough and Ready,California,61,0,0,,,,,1.0,0.0
311,A4,663289,Kenworth,3921818,A4,normal,37.77493,-122.419416,San Francisco,California,51,0,0,SF,San Francisco,1712.0,33.5,2.022089552238806,0.0
312,A4,663289,Kenworth,3921818,A4,normal,37.962146,-122.345526,San Pablo,California,0,0,1,,,,,1.0,0.0
313,A4,663289,Kenworth,3921818,A4,normal,38.40765,-122.947713,Occidental,California,36,0,0,,,,,1.0,0.0
314,A4,663289,Kenworth,3921818,A4,normal,37.77493,-122.419416,San Francisco,California,69,0,0,SF,San Francisco,1712.0,33.5,2.022089552238806,0.0
315,A4,663289,Kenworth,3921818,A4,overspeed,38.440467,-122.714431,Santa Rosa,California,77,1,0,,,,,1.0,1.0
316,A4,663289,Kenworth,3921818,A4,normal,37.77493,-122.419416,San Francisco,California,75,0,0,SF,San Francisco,1712.0,33.5,2.022089552238806,0.0
317,A4,663289,Kenworth,3921818,A4,normal,35.373292,-119.018712,Bakersfield,California,43,0,0,,,,,1.0,0.0
318,A4,663289,Kenworth,3921818,A4,normal,37.77493,-122.419416,San Francisco,California,57,0,0,SF,San Francisco,1712.0,33.5,2.022089552238806,0.0
319,A4,663289,Kenworth,3921818,A4,normal,39.409608,-123.355566,Willits,California,67,0,0,,,,,1.0,0.0
320,A5,676574,Hino,4579929,A5,unsafe following distance,41.526509,-124.038407,Klamath,California,33,1,0,,,,,1.0,1.0
321,A5,676574,Hino,4579929,A5,normal,34.579434,-118.116461,Palmdale,California,50,0,0,,,,,1.0,0.0
322,A5,676574,Hino,4579929,A5,normal,38.297538,-122.286865,Napa,California,46,0,0,NAP,Napa,665.0,111.9,1.1188561215370867,0.0
323,A5,676574,Hino,4579929,A5,normal,34.019454,-118.491191,Santa Monica,California,22,0,0,,,,,1.0,0.0
324,A5,676574,Hino,4579929,A5,normal,38.297538,-122.286865,Napa,California,37,0,0,NAP,Napa,665.0,111.9,1.1188561215370867,0.0
325,A5,676574,Hino,4579929,A5,normal,38.297538,-122.286865,Napa,California,58,0,0,NAP,Napa,665.0,111.9,1.1188561215370867,0.0
326,A5,676574,Hino,4579929,A5,normal,34.579434,-118.116461,Palmdale,California,27,0,0,,,,,1.0,0.0
327,A5,676574,Hino,4579929,A5,normal,34.579434,-118.116461,Palmdale,California,0,0,1,,,,,1.0,0.0
328,A5,676574,Hino,4579929,A5,normal,38.716687,-121.364422,Antelope,California,0,0,1,,,,,1.0,0.0
329,A5,676574,Hino,4579929,A5,normal,32.715329,-117.157255,San Diego,California,68,0,0,SD,San Diego,9164.0,615.3,1.2978709572566227,0.0
330,A5,676574,Hino,4579929,A5,normal,38.693723,-119.779683,Markleeville,California,0,0,1,,,,,1.0,0.0
331,A5,676574,Hino,4579929,A5,normal,34.019454,-118.491191,Santa Monica,California,0,0,1,,,,,1.0,0.0
332,A5,676574,Hino,4579929,A5,normal,32.715329,-117.157255,San Diego,California,0,0,1,SD,San Diego,9164.0,615.3,1.2978709572566227,0.0
333,A5,676574,Hino,4579929,A5,normal,34.579434,-118.116461,Palmdale,California,35,0,0,,,,,1.0,0.0
334,A5,676574,Hino,4579929,A5,normal,39.409608,-123.355566,Willits,California,0,0,1,,,,,1.0,0.0
335,A5,676574,Hino,4579929,A5,normal,34.579434,-118.116461,Palmdale,California,51,0,0,,,,,1.0,0.0
336,A5,676574,Hino,4579929,A5,overspeed,38.716687,-121.364422,Antelope,California,91,1,0,,,,,1.0,1.0
337,A5,676574,Hino,4579929,A5,normal,33.846404,-118.046731,La Palma,California,71,0,0,,,,,1.0,0.0
338,A5,676574,Hino,4579929,A5,normal,38.130197,-121.272447,Lodi,California,53,0,0,,,,,1.0,0.0
339,A5,676574,Hino,4579929,A5,unsafe tail distance,38.130197,-121.272447,Lodi,California,15,1,0,,,,,1.0,1.0
340,A5,676574,Hino,4579929,A5,normal,38.130197,-121.272447,Lodi,California,19,0,0,,,,,1.0,0.0
341,A5,676574,Hino,4579929,A5,normal,41.526509,-124.038407,Klamath,California,37,0,0,,,,,1.0,0.0
342,A5,676574,Hino,4579929,A5,normal,38.693723,-119.779683,Markleeville,California,65,0,0,,,,,1.0,0.0
343,A5,676574,Hino,4579929,A5,normal,38.130197,-121.272447,Lodi,California,71,0,0,,,,,1.0,0.0
344,A5,676574,Hino,4579929,A5,unsafe following distance,35.098865,-120.612393,Oceano,California,0,1,1,,,,,1.0,1.0
345,A5,676574,Hino,4579929,A5,lane departure,34.579434,-118.116461,Palmdale,California,55,1,0,,,,,1.0,1.0
346,A5,676574,Hino,4579929,A5,normal,32.715329,-117.157255,San Diego,California,0,0,1,SD,San Diego,9164.0,615.3,1.2978709572566227,0.0
347,A5,676574,Hino,4579929,A5,normal,38.716687,-121.364422,Antelope,California,0,0,1,,,,,1.0,0.0
348,A5,676574,Hino,4579929,A5,normal,34.579434,-118.116461,Palmdale,California,31,0,0,,,,,1.0,0.0
349,A5,676574,Hino,4579929,A5,normal,37.639097,-120.996878,Modesto,California,66,0,0,,,,,1.0,0.0
350,A5,676574,Hino,4579929,A5,normal,34.579434,-118.116461,Palmdale,California,0,0,1,,,,,1.0,0.0
351,A5,676574,Hino,4579929,A5,normal,41.526509,-124.038407,Klamath,California,33,0,0,,,,,1.0,0.0
352,A5,676574,Hino,4579929,A5,normal,41.526509,-124.038407,Klamath,California,61,0,0,,,,,1.0,0.0
353,A5,676574,Hino,4579929,A5,normal,37.639097,-120.996878,Modesto,California,15,0,0,,,,,1.0,0.0
354,A5,676574,Hino,4579929,A5,normal,38.130197,-121.272447,Lodi,California,17,0,0,,,,,1.0,0.0
355,A5,676574,Hino,4579929,A5,normal,35.098865,-120.612393,Oceano,California,35,0,0,,,,,1.0,0.0
356,A5,676574,Hino,4579929,A5,unsafe tail distance,38.693723,-119.779683,Markleeville,California,53,1,0,,,,,1.0,1.0
357,A5,676574,Hino,4579929,A5,normal,34.579434,-118.116461,Palmdale,California,75,0,0,,,,,1.0,0.0
358,A5,676574,Hino,4579929,A5,normal,38.130197,-121.272447,Lodi,California,27,0,0,,,,,1.0,0.0
359,A5,676574,Hino,4579929,A5,normal,38.693723,-119.779683,Markleeville,California,0,0,1,,,,,1.0,0.0
360,A5,676574,Hino,4579929,A5,normal,38.716687,-121.364422,Antelope,California,21,0,0,,,,,1.0,0.0
361,A5,676574,Hino,4579929,A5,normal,38.297538,-122.286865,Napa,California,0,0,1,NAP,Napa,665.0,111.9,1.1188561215370867,0.0
362,A5,676574,Hino,4579929,A5,normal,41.526509,-124.038407,Klamath,California,61,0,0,,,,,1.0,0.0
363,A5,676574,Hino,4579929,A5,normal,38.693723,-119.779683,Markleeville,California,37,0,0,,,,,1.0,0.0
364,A5,676574,Hino,4579929,A5,normal,38.693723,-119.779683,Markleeville,California,0,0,1,,,,,1.0,0.0
365,A5,676574,Hino,4579929,A5,normal,34.579434,-118.116461,Palmdale,California,0,0,1,,,,,1.0,0.0
366,A5,676574,Hino,4579929,A5,normal,37.005782,-121.568275,Gilroy,California,62,0,0,,,,,1.0,0.0
367,A5,676574,Hino,4579929,A5,normal,37.639097,-120.996878,Modesto,California,50,0,0,,,,,1.0,0.0
368,A5,676574,Hino,4579929,A5,unsafe tail distance,38.716687,-121.364422,Antelope,California,31,1,0,,,,,1.0,1.0
369,A5,676574,Hino,4579929,A5,normal,38.440467,-122.714431,Santa Rosa,California,62,0,0,,,,,1.0,0.0
370,A5,676574,Hino,4579929,A5,normal,33.846404,-118.046731,La Palma,California,32,0,0,,,,,1.0,0.0
371,A5,676574,Hino,4579929,A5,normal,38.130197,-121.272447,Lodi,California,0,0,1,,,,,1.0,0.0
372,A5,676574,Hino,4579929,A5,normal,37.005782,-121.568275,Gilroy,California,54,0,0,,,,,1.0,0.0
373,A5,676574,Hino,4579929,A5,normal,38.716687,-121.364422,Antelope,California,27,0,0,,,,,1.0,0.0
374,A5,676574,Hino,4579929,A5,normal,38.297538,-122.286865,Napa,California,54,0,0,NAP,Napa,665.0,111.9,1.1188561215370867,0.0
375,A5,676574,Hino,4579929,A5,normal,32.715329,-117.157255,San Diego,California,58,0,0,SD,San Diego,9164.0,615.3,1.2978709572566227,0.0
376,A5,676574,Hino,4579929,A5,normal,41.526509,-124.038407,Klamath,California,60,0,0,,,,,1.0,0.0
377,A5,676574,Hino,4579929,A5,normal,34.579434,-118.116461,Palmdale,California,60,0,0,,,,,1.0,0.0
378,A5,676574,Hino,4579929,A5,normal,35.098865,-120.612393,Oceano,California,27,0,0,,,,,1.0,0.0
379,A5,676574,Hino,4579929,A5,normal,38.297538,-122.286865,Napa,California,60,0,0,NAP,Napa,665.0,111.9,1.1188561215370867,0.0
380,A5,676574,Hino,4579929,A5,normal,34.579434,-118.116461,Palmdale,California,0,0,1,,,,,1.0,0.0
381,A5,676574,Hino,4579929,A5,normal,37.005782,-121.568275,Gilroy,California,46,0,0,,,,,1.0,0.0
382,A5,676574,Hino,4579929,A5,normal,35.098865,-120.612393,Oceano,California,24,0,0,,,,,1.0,0.0
383,A5,676574,Hino,4579929,A5,normal,32.715329,-117.157255,San Diego,California,0,0,1,SD,San Diego,9164.0,615.3,1.2978709572566227,0.0
384,A5,676574,Hino,4579929,A5,normal,41.526509,-124.038407,Klamath,California,75,0,0,,,,,1.0,0.0
385,A5,676574,Hino,4579929,A5,normal,32.715329,-117.157255,San Diego,California,75,0,0,SD,San Diego,9164.0,615.3,1.2978709572566227,0.0
386,A5,676574,Hino,4579929,A5,normal,37.639097,-120.996878,Modesto,California,60,0,0,,,,,1.0,0.0
387,A5,676574,Hino,4579929,A5,normal,32.715329,-117.157255,San Diego,California,55,0,0,SD,San Diego,9164.0,615.3,1.2978709572566227,0.0
388,A5,676574,Hino,4579929,A5,normal,34.579434,-118.116461,Palmdale,California,37,0,0,,,,,1.0,0.0
389,A5,676574,Hino,4579929,A5,normal,37.639097,-120.996878,Modesto,California,68,0,0,,,,,1.0,0.0
390,A5,676574,Hino,4579929,A5,normal,35.098865,-120.612393,Oceano,California,0,0,1,,,,,1.0,0.0
391,A5,676574,Hino,4579929,A5,normal,37.005782,-121.568275,Gilroy,California,31,0,0,,,,,1.0,0.0
392,A5,676574,Hino,4579929,A5,normal,38.130197,-121.272447,Lodi,California,68,0,0,,,,,1.0,0.0
393,A5,676574,Hino,4579929,A5,normal,38.297538,-122.286865,Napa,California,41,0,0,NAP,Napa,665.0,111.9,1.1188561215370867,0.0
394,A5,676574,Hino,4579929,A5,unsafe following distance,37.005782,-121.568275,Gilroy,California,31,1,0,,,,,1.0,1.0
395,A5,676574,Hino,4579929,A5,unsafe following distance,39.409608,-123.355566,Willits,California,26,1,0,,,,,1.0,1.0
396,A5,676574,Hino,4579929,A5,normal,38.716687,-121.364422,Antelope,California,22,0,0,,,,,1.0,0.0
397,A5,676574,Hino,4579929,A5,normal,34.579434,-118.116461,Palmdale,California,0,0,1,,,,,1.0,0.0
398,A5,676574,Hino,4579929,A5,normal,34.579434,-118.116461,Palmdale,California,0,0,1,,,,,1.0,0.0
399,A5,676574,Hino,4579929,A5,normal,38.130197,-121.272447,Lodi,California,16,0,0,,,,,1.0,0.0
400,A6,648479,Caterpillar,12340709,A6,normal,34.354166,-119.059271,Santa Paula,California,70,0,0,,,,,1.0,0.0
401,A6,648479,Caterpillar,12340709,A6,normal,34.106676,-117.806726,San Dimas,California,36,0,0,,,,,1.0,0.0
402,A6,648479,Caterpillar,12340709,A6,normal,37.441883,-122.143019,Palo Alto,California,22,0,0,,,,,1.0,0.0
403,A6,648479,Caterpillar,12340709,A6,normal,38.36408,-122.524149,Glen Ellen,California,0,0,1,,,,,1.0,0.0
404,A6,648479,Caterpillar,12340709,A6,normal,37.441883,-122.143019,Palo Alto,California,56,0,0,,,,,1.0,0.0
405,A6,648479,Caterpillar,12340709,A6,normal,34.106676,-117.806726,San Dimas,California,15,0,0,,,,,1.0,0.0
406,A6,648479,Caterpillar,12340709,A6,normal,40.761243,-123.994778,Kneeland,California,20,0,0,,,,,1.0,0.0
407,A6,648479,Caterpillar,12340709,A6,normal,34.435829,-119.827639,Goleta,California,23,0,0,,,,,1.0,0.0
408,A6,648479,Caterpillar,12340709,A6,normal,37.941325,-122.484704,San Quentin,California,0,0,1,,,,,1.0,0.0
409,A6,648479,Caterpillar,12340709,A6,normal,38.805462,-123.017223,Cloverdale,California,55,0,0,,,,,1.0,0.0
410,A6,648479,Caterpillar,12340709,A6,normal,39.409608,-123.355566,Willits,California,0,0,1,,,,,1.0,0.0
411,A6,648479,Caterpillar,12340709,A6,normal,34.020011,-117.949508,La Puente,California,52,0,0,,,,,1.0,0.0
412,A6,648479,Caterpillar,12340709,A6,normal,34.435829,-119.827639,Goleta,California,41,0,0,,,,,1.0,0.0
413,A6,648479,Caterpillar,12340709,A6,normal,33.19587,-117.379483,Oceanside,California,36,0,0,,,,,1.0,0.0
414,A6,648479,Caterpillar,12340709,A6,normal,33.19587,-117.379483,Oceanside,California,34,0,0,,,,,1.0,0.0
415,A6,648479,Caterpillar,12340709,A6,normal,38.805462,-123.017223,Cloverdale,California,32,0,0,,,,,1.0,0.0
416,A6,648479,Caterpillar,12340709,A6,normal,37.957702,-121.29078,Stockton,California,46,0,0,,,,,1.0,0.0
417,A6,648479,Caterpillar,12340709,A6,normal,38.805462,-123.017223,Cloverdale,California,54,0,0,,,,,1.0,0.0
418,A6,648479,Caterpillar,12340709,A6,normal,40.761243,-123.994778,Kneeland,California,0,0,1,,,,,1.0,0.0
419,A6,648479,Caterpillar,12340709,A6,normal,34.435829,-119.827639,Goleta,California,0,0,1,,,,,1.0,0.0
420,A6,648479,Caterpillar,12340709,A6,normal,37.441883,-122.143019,Palo Alto,California,0,0,1,,,,,1.0,0.0
421,A6,648479,Caterpillar,12340709,A6,normal,37.941325,-122.484704,San Quentin,California,17,0,0,,,,,1.0,0.0
422,A6,648479,Caterpillar,12340709,A6,normal,32.61768,-116.187424,Jacumba,California,38,0,0,,,,,1.0,0.0
423,A6,648479,Caterpillar,12340709,A6,normal,37.441883,-122.143019,Palo Alto,California,44,0,0,,,,,1.0,0.0
424,A6,648479,Caterpillar,12340709,A6,normal,37.941325,-122.484704,San Quentin,California,40,0,0,,,,,1.0,0.0
425,A6,648479,Caterpillar,12340709,A6,normal,34.106676,-117.806726,San Dimas,California,0,0,1,,,,,1.0,0.0
426,A6,648479,Caterpillar,12340709,A6,normal,37.957702,-121.29078,Stockton,California,47,0,0,,,,,1.0,0.0
